year,race,driver,team,lap_number,stint,compound_before,compound_after,pit_in_time
2023,Australian Grand Prix,TSU,AlphaTauri,9.0,2.0,MEDIUM,HARD,0 days 01:35:50.270000
2023,Australian Grand Prix,TSU,AlphaTauri,55.0,3.0,HARD,SOFT,0 days 02:55:50.300000
2023,Australian Grand Prix,TSU,AlphaTauri,56.0,4.0,SOFT,SOFT,0 days 02:59:02.362000
2023,Australian Grand Prix,TSU,AlphaTauri,58.0,5.0,SOFT,SOFT,0 days 03:35:01.538000
2023,Australian Grand Prix,ZHO,Alfa Romeo,2.0,2.0,SOFT,HARD,0 days 01:06:26.930000
2023,Australian Grand Prix,ZHO,Alfa Romeo,9.0,3.0,HARD,HARD,0 days 01:35:51.519000
2023,Australian Grand Prix,ZHO,Alfa Romeo,55.0,4.0,HARD,SOFT,0 days 02:55:45.682000
2023,Australian Grand Prix,ZHO,Alfa Romeo,56.0,5.0,SOFT,SOFT,0 days 02:59:02.774000
2023,Australian Grand Prix,ZHO,Alfa Romeo,58.0,6.0,SOFT,SOFT,0 days 03:35:01.234000
2023,Australian Grand Prix,HUL,Haas F1 Team,9.0,2.0,MEDIUM,HARD,0 days 01:35:49.780000
2023,Australian Grand Prix,HUL,Haas F1 Team,56.0,3.0,HARD,SOFT,0 days 02:59:01.819000
2023,Australian Grand Prix,HUL,Haas F1 Team,58.0,4.0,SOFT,SOFT,0 days 03:35:00.506000
2023,Australian Grand Prix,OCO,Alpine,2.0,2.0,SOFT,HARD,0 days 01:06:25.690000
2023,Australian Grand Prix,OCO,Alpine,9.0,3.0,HARD,HARD,0 days 01:35:51.112000
2023,Australian Grand Prix,OCO,Alpine,56.0,4.0,HARD,SOFT,0 days 02:59:01.964000
2023,Australian Grand Prix,NOR,McLaren,9.0,2.0,MEDIUM,HARD,0 days 01:35:50.415000
2023,Australian Grand Prix,NOR,McLaren,56.0,3.0,HARD,SOFT,0 days 02:59:01.603000
2023,Australian Grand Prix,NOR,McLaren,58.0,4.0,SOFT,SOFT,0 days 03:34:59.252000
2023,Australian Grand Prix,HAM,Mercedes,9.0,2.0,MEDIUM,HARD,0 days 01:35:11.542000
2023,Australian Grand Prix,HAM,Mercedes,56.0,3.0,HARD,SOFT,0 days 02:58:59.524000
2023,Australian Grand Prix,HAM,Mercedes,58.0,4.0,SOFT,SOFT,0 days 03:34:55.729000
2023,Australian Grand Prix,SAI,Ferrari,8.0,2.0,MEDIUM,HARD,0 days 01:32:40.251000
2023,Australian Grand Prix,SAI,Ferrari,9.0,3.0,HARD,HARD,0 days 01:35:50.825000
2023,Australian Grand Prix,SAI,Ferrari,56.0,4.0,HARD,SOFT,0 days 02:59:00.551000
2023,Australian Grand Prix,SAI,Ferrari,58.0,5.0,SOFT,SOFT,0 days 03:34:57.091000
2023,Australian Grand Prix,RUS,Mercedes,8.0,2.0,MEDIUM,HARD,0 days 01:32:26.124000
2023,Australian Grand Prix,RUS,Mercedes,9.0,3.0,HARD,HARD,0 days 01:35:49.778000
2023,Australian Grand Prix,BOT,Alfa Romeo,2.0,2.0,SOFT,HARD,0 days 01:06:28.403000
2023,Australian Grand Prix,BOT,Alfa Romeo,9.0,3.0,HARD,HARD,0 days 01:35:51.625000
2023,Australian Grand Prix,BOT,Alfa Romeo,54.0,4.0,HARD,SOFT,0 days 02:44:55.484000
2023,Australian Grand Prix,BOT,Alfa Romeo,55.0,5.0,SOFT,SOFT,0 days 02:55:53.524000
2023,Australian Grand Prix,BOT,Alfa Romeo,56.0,6.0,SOFT,SOFT,0 days 02:59:02.551000
2023,Australian Grand Prix,BOT,Alfa Romeo,58.0,7.0,SOFT,SOFT,0 days 03:35:02.075000
2023,Australian Grand Prix,PIA,McLaren,9.0,2.0,MEDIUM,HARD,0 days 01:35:50.754000
2023,Australian Grand Prix,PIA,McLaren,55.0,3.0,HARD,SOFT,0 days 02:55:41.516000
2023,Australian Grand Prix,PIA,McLaren,56.0,4.0,SOFT,SOFT,0 days 02:59:02.357000
2023,Australian Grand Prix,PIA,McLaren,58.0,5.0,SOFT,SOFT,0 days 03:35:00.864000
2023,Azerbaijan Grand Prix,VER,Red Bull Racing,11.0,2.0,MEDIUM,HARD,0 days 01:23:44.555000
2023,Azerbaijan Grand Prix,GAS,Alpine,6.0,2.0,MEDIUM,HARD,0 days 01:14:27.741000
2023,Azerbaijan Grand Prix,GAS,Alpine,24.0,3.0,HARD,HARD,0 days 01:49:20.075000
2023,Azerbaijan Grand Prix,PER,Red Bull Racing,12.0,2.0,MEDIUM,HARD,0 days 01:26:16.236000
2023,Azerbaijan Grand Prix,ALO,Aston Martin,12.0,2.0,MEDIUM,HARD,0 days 01:26:21.208000
2023,Azerbaijan Grand Prix,LEC,Ferrari,12.0,2.0,MEDIUM,HARD,0 days 01:26:17.630000
2023,Azerbaijan Grand Prix,STR,Aston Martin,12.0,2.0,MEDIUM,HARD,0 days 01:26:25.820000
2023,Azerbaijan Grand Prix,SAR,Williams,9.0,2.0,MEDIUM,HARD,0 days 01:19:56.839000
2023,Azerbaijan Grand Prix,MAG,Haas F1 Team,11.0,2.0,MEDIUM,HARD,0 days 01:24:31.889000
2023,Azerbaijan Grand Prix,TSU,AlphaTauri,9.0,2.0,MEDIUM,HARD,0 days 01:19:48.872000
2023,Azerbaijan Grand Prix,ALB,Williams,8.0,2.0,MEDIUM,HARD,0 days 01:18:04.112000
2023,Azerbaijan Grand Prix,ZHO,Alfa Romeo,12.0,2.0,MEDIUM,HARD,0 days 01:26:36.324000
2023,Azerbaijan Grand Prix,HUL,Haas F1 Team,50.0,2.0,HARD,SOFT,0 days 02:35:54.413000
2023,Azerbaijan Grand Prix,OCO,Alpine,51.0,2.0,HARD,SOFT,0 days 02:37:22.264000
2023,Azerbaijan Grand Prix,NOR,McLaren,10.0,2.0,MEDIUM,HARD,0 days 01:21:43.286000
2023,Azerbaijan Grand Prix,HAM,Mercedes,10.0,2.0,MEDIUM,HARD,0 days 01:21:35.033000
2023,Azerbaijan Grand Prix,SAI,Ferrari,12.0,2.0,MEDIUM,HARD,0 days 01:26:19.622000
2023,Azerbaijan Grand Prix,RUS,Mercedes,12.0,2.0,MEDIUM,HARD,0 days 01:26:23.794000
2023,Azerbaijan Grand Prix,RUS,Mercedes,50.0,3.0,HARD,SOFT,0 days 02:35:15.303000
2023,Azerbaijan Grand Prix,BOT,Alfa Romeo,7.0,2.0,MEDIUM,HARD,0 days 01:16:19.733000
2023,Azerbaijan Grand Prix,BOT,Alfa Romeo,13.0,3.0,HARD,HARD,0 days 01:29:08.146000
2023,Azerbaijan Grand Prix,BOT,Alfa Romeo,35.0,4.0,HARD,MEDIUM,0 days 02:09:19.454000
2023,Azerbaijan Grand Prix,PIA,McLaren,9.0,2.0,MEDIUM,HARD,0 days 01:19:50.103000
2023,Miami Grand Prix,VER,Red Bull Racing,46.0,2.0,HARD,MEDIUM,0 days 02:13:48.720000
2023,Miami Grand Prix,PER,Red Bull Racing,21.0,2.0,MEDIUM,HARD,0 days 01:35:39.431000
2023,Miami Grand Prix,ALO,Aston Martin,25.0,2.0,MEDIUM,HARD,0 days 01:41:53.648000
2023,Miami Grand Prix,RUS,Mercedes,18.0,2.0,MEDIUM,HARD,0 days 01:31:10.657000
2023,Miami Grand Prix,SAI,Ferrari,19.0,2.0,MEDIUM,HARD,0 days 01:32:38.302000
2023,Miami Grand Prix,HAM,Mercedes,38.0,2.0,HARD,MEDIUM,0 days 02:02:19.643000
2023,Miami Grand Prix,LEC,Ferrari,18.0,2.0,MEDIUM,HARD,0 days 01:31:18.475000
2023,Miami Grand Prix,GAS,Alpine,16.0,2.0,MEDIUM,HARD,0 days 01:28:08.895000
2023,Miami Grand Prix,OCO,Alpine,40.0,2.0,HARD,MEDIUM,0 days 02:05:23.769000
2023,Miami Grand Prix,MAG,Haas F1 Team,15.0,2.0,MEDIUM,HARD,0 days 01:26:37.834000
2023,Miami Grand Prix,TSU,AlphaTauri,37.0,2.0,HARD,MEDIUM,0 days 02:00:52.129000
2023,Miami Grand Prix,STR,Aston Martin,43.0,2.0,HARD,MEDIUM,0 days 02:10:09.854000
2023,Miami Grand Prix,BOT,Alfa Romeo,16.0,2.0,MEDIUM,HARD,0 days 01:28:16.779000
2023,Miami Grand Prix,ALB,Williams,23.0,2.0,MEDIUM,HARD,0 days 01:39:14.816000
2023,Miami Grand Prix,HUL,Haas F1 Team,34.0,2.0,HARD,MEDIUM,0 days 01:56:18.698000
2023,Miami Grand Prix,ZHO,Alfa Romeo,32.0,2.0,HARD,MEDIUM,0 days 01:53:20.117000
2023,Miami Grand Prix,NOR,McLaren,5.0,2.0,SOFT,HARD,0 days 01:11:13.153000
2023,Miami Grand Prix,DEV,AlphaTauri,16.0,2.0,MEDIUM,HARD,0 days 01:28:28.315000
2023,Miami Grand Prix,PIA,McLaren,6.0,2.0,SOFT,HARD,0 days 01:12:41.752000
2023,Miami Grand Prix,SAR,Williams,3.0,2.0,MEDIUM,HARD,0 days 01:08:30.082000
2023,Monaco Grand Prix,VER,Red Bull Racing,56.0,2.0,MEDIUM,INTERMEDIATE,0 days 02:16:27.395000
2023,Monaco Grand Prix,GAS,Alpine,48.0,2.0,HARD,MEDIUM,0 days 02:04:59.018000
2023,Monaco Grand Prix,GAS,Alpine,55.0,3.0,MEDIUM,INTERMEDIATE,0 days 02:15:29.962000
2023,Monaco Grand Prix,PER,Red Bull Racing,2.0,2.0,MEDIUM,HARD,0 days 01:05:21.091000
2023,Monaco Grand Prix,PER,Red Bull Racing,35.0,3.0,HARD,MEDIUM,0 days 01:49:17.309000
2023,Monaco Grand Prix,PER,Red Bull Racing,54.0,4.0,MEDIUM,INTERMEDIATE,0 days 02:15:24.447000
2023,Monaco Grand Prix,PER,Red Bull Racing,58.0,5.0,INTERMEDIATE,WET,0 days 02:22:41.776000
2023,Monaco Grand Prix,PER,Red Bull Racing,71.0,6.0,WET,INTERMEDIATE,0 days 02:44:17.719000
2023,Monaco Grand Prix,ALO,Aston Martin,55.0,2.0,HARD,MEDIUM,0 days 02:15:02.005000
2023,Monaco Grand Prix,ALO,Aston Martin,56.0,3.0,MEDIUM,INTERMEDIATE,0 days 02:16:50.536000
2023,Monaco Grand Prix,LEC,Ferrari,45.0,2.0,HARD,MEDIUM,0 days 02:01:07.693000
2023,Monaco Grand Prix,LEC,Ferrari,56.0,3.0,MEDIUM,INTERMEDIATE,0 days 02:17:10.532000
2023,Monaco Grand Prix,STR,Aston Martin,52.0,2.0,HARD,INTERMEDIATE,0 days 02:11:48.347000
2023,Monaco Grand Prix,SAR,Williams,21.0,2.0,MEDIUM,HARD,0 days 01:30:46.913000
2023,Monaco Grand Prix,SAR,Williams,24.0,3.0,HARD,SOFT,0 days 01:35:03.273000
2023,Monaco Grand Prix,SAR,Williams,53.0,4.0,SOFT,INTERMEDIATE,0 days 02:14:26.224000
2023,Monaco Grand Prix,MAG,Haas F1 Team,57.0,2.0,HARD,WET,0 days 02:22:04.300000
2023,Monaco Grand Prix,DEV,AlphaTauri,54.0,2.0,MEDIUM,INTERMEDIATE,0 days 02:14:58.276000
2023,Monaco Grand Prix,TSU,AlphaTauri,54.0,2.0,MEDIUM,INTERMEDIATE,0 days 02:14:32.184000
2023,Monaco Grand Prix,ALB,Williams,19.0,2.0,MEDIUM,HARD,0 days 01:27:58.681000
2023,Monaco Grand Prix,ALB,Williams,53.0,3.0,HARD,INTERMEDIATE,0 days 02:13:39.639000
2023,Monaco Grand Prix,ZHO,Alfa Romeo,2.0,2.0,SOFT,HARD,0 days 01:05:22.739000
2023,Monaco Grand Prix,ZHO,Alfa Romeo,53.0,3.0,HARD,INTERMEDIATE,0 days 02:13:36.283000
2023,Monaco Grand Prix,HUL,Haas F1 Team,2.0,2.0,MEDIUM,HARD,0 days 01:05:23.723000
2023,Monaco Grand Prix,HUL,Haas F1 Team,55.0,3.0,HARD,INTERMEDIATE,0 days 02:17:18.723000
2023,Monaco Grand Prix,HUL,Haas F1 Team,60.0,4.0,INTERMEDIATE,WET,0 days 02:26:09.544000
2023,Monaco Grand Prix,OCO,Alpine,33.0,2.0,MEDIUM,HARD,0 days 01:45:29.238000
2023,Monaco Grand Prix,OCO,Alpine,55.0,3.0,HARD,INTERMEDIATE,0 days 02:15:12.722000
2023,Monaco Grand Prix,NOR,McLaren,51.0,2.0,MEDIUM,HARD,0 days 02:09:39.985000
2023,Monaco Grand Prix,NOR,McLaren,55.0,3.0,HARD,INTERMEDIATE,0 days 02:16:36.205000
2023,Monaco Grand Prix,HAM,Mercedes,32.0,2.0,MEDIUM,HARD,0 days 01:44:16.230000
2023,Monaco Grand Prix,HAM,Mercedes,55.0,3.0,HARD,INTERMEDIATE,0 days 02:15:14.101000
2023,Monaco Grand Prix,SAI,Ferrari,34.0,2.0,HARD,MEDIUM,0 days 01:46:48.923000
2023,Monaco Grand Prix,SAI,Ferrari,56.0,3.0,MEDIUM,INTERMEDIATE,0 days 02:17:15.294000
2023,Monaco Grand Prix,RUS,Mercedes,55.0,2.0,HARD,INTERMEDIATE,0 days 02:15:22.883000
2023,Monaco Grand Prix,BOT,Alfa Romeo,52.0,2.0,HARD,INTERMEDIATE,0 days 02:11:47.686000
2023,Monaco Grand Prix,PIA,McLaren,55.0,2.0,HARD,INTERMEDIATE,0 days 02:16:29.476000
2023,Spanish Grand Prix,VER,Red Bull Racing,27.0,2.0,MEDIUM,HARD,0 days 01:38:47.912000
2023,Spanish Grand Prix,VER,Red Bull Racing,53.0,3.0,HARD,SOFT,0 days 02:13:24.997000
2023,Spanish Grand Prix,HAM,Mercedes,25.0,2.0,SOFT,MEDIUM,0 days 01:36:20.350000
2023,Spanish Grand Prix,HAM,Mercedes,51.0,3.0,MEDIUM,SOFT,0 days 02:11:04.574000
2023,Spanish Grand Prix,RUS,Mercedes,26.0,2.0,SOFT,MEDIUM,0 days 01:37:49.339000
2023,Spanish Grand Prix,RUS,Mercedes,46.0,3.0,MEDIUM,SOFT,0 days 02:04:38.353000
2023,Spanish Grand Prix,PER,Red Bull Racing,28.0,2.0,MEDIUM,HARD,0 days 01:40:38.379000
2023,Spanish Grand Prix,PER,Red Bull Racing,51.0,3.0,HARD,SOFT,0 days 02:11:21.065000
2023,Spanish Grand Prix,SAI,Ferrari,16.0,2.0,SOFT,MEDIUM,0 days 01:24:15.694000
2023,Spanish Grand Prix,SAI,Ferrari,42.0,3.0,MEDIUM,HARD,0 days 01:59:29.232000
2023,Spanish Grand Prix,STR,Aston Martin,15.0,2.0,SOFT,SOFT,0 days 01:23:01.996000
2023,Spanish Grand Prix,STR,Aston Martin,35.0,3.0,SOFT,HARD,0 days 01:50:17.679000
2023,Spanish Grand Prix,ALO,Aston Martin,20.0,2.0,SOFT,SOFT,0 days 01:29:51.478000
2023,Spanish Grand Prix,ALO,Aston Martin,45.0,3.0,SOFT,HARD,0 days 02:03:42.983000
2023,Spanish Grand Prix,OCO,Alpine,14.0,2.0,SOFT,MEDIUM,0 days 01:21:43.863000
2023,Spanish Grand Prix,OCO,Alpine,36.0,3.0,MEDIUM,HARD,0 days 01:51:40.982000
2023,Spanish Grand Prix,ZHO,Alfa Romeo,10.0,2.0,SOFT,HARD,0 days 01:16:23.103000
2023,Spanish Grand Prix,ZHO,Alfa Romeo,37.0,3.0,HARD,HARD,0 days 01:53:08.459000
2023,Spanish Grand Prix,GAS,Alpine,20.0,2.0,SOFT,MEDIUM,0 days 01:30:02.430000
2023,Spanish Grand Prix,GAS,Alpine,40.0,3.0,MEDIUM,HARD,0 days 01:57:13.199000
2023,Spanish Grand Prix,LEC,Ferrari,17.0,2.0,HARD,SOFT,0 days 01:26:00.483000
2023,Spanish Grand Prix,LEC,Ferrari,42.0,3.0,SOFT,HARD,0 days 01:59:55.786000
2023,Spanish Grand Prix,TSU,AlphaTauri,11.0,2.0,SOFT,HARD,0 days 01:17:44.949000
2023,Spanish Grand Prix,TSU,AlphaTauri,35.0,3.0,HARD,MEDIUM,0 days 01:50:19.755000
2023,Spanish Grand Prix,PIA,McLaren,18.0,2.0,SOFT,HARD,0 days 01:27:16.375000
2023,Spanish Grand Prix,PIA,McLaren,40.0,3.0,HARD,MEDIUM,0 days 01:57:10.913000
2023,Spanish Grand Prix,DEV,AlphaTauri,10.0,2.0,SOFT,HARD,0 days 01:16:28.306000
2023,Spanish Grand Prix,DEV,AlphaTauri,39.0,3.0,HARD,MEDIUM,0 days 01:55:58.972000
2023,Spanish Grand Prix,HUL,Haas F1 Team,9.0,2.0,SOFT,MEDIUM,0 days 01:15:03.619000
2023,Spanish Grand Prix,HUL,Haas F1 Team,27.0,3.0,MEDIUM,HARD,0 days 01:39:47.135000
2023,Spanish Grand Prix,HUL,Haas F1 Team,44.0,4.0,HARD,MEDIUM,0 days 02:02:49.006000
2023,Spanish Grand Prix,ALB,Williams,17.0,2.0,SOFT,HARD,0 days 01:26:09.604000
2023,Spanish Grand Prix,ALB,Williams,38.0,3.0,HARD,MEDIUM,0 days 01:54:54.877000
2023,Spanish Grand Prix,NOR,McLaren,2.0,2.0,SOFT,HARD,0 days 01:05:43.600000
2023,Spanish Grand Prix,NOR,McLaren,23.0,3.0,HARD,MEDIUM,0 days 01:34:34.255000
2023,Spanish Grand Prix,NOR,McLaren,51.0,4.0,MEDIUM,SOFT,0 days 02:12:20.753000
2023,Spanish Grand Prix,MAG,Haas F1 Team,11.0,2.0,SOFT,MEDIUM,0 days 01:17:49.442000
2023,Spanish Grand Prix,MAG,Haas F1 Team,25.0,3.0,MEDIUM,HARD,0 days 01:37:11.285000
2023,Spanish Grand Prix,MAG,Haas F1 Team,43.0,4.0,HARD,MEDIUM,0 days 02:01:41.074000
2023,Spanish Grand Prix,BOT,Alfa Romeo,6.0,2.0,SOFT,HARD,0 days 01:11:02.656000
2023,Spanish Grand Prix,BOT,Alfa Romeo,40.0,3.0,HARD,HARD,0 days 01:57:44.179000
2023,Spanish Grand Prix,SAR,Williams,18.0,2.0,MEDIUM,HARD,0 days 01:27:34.491000
2023,Spanish Grand Prix,SAR,Williams,37.0,3.0,HARD,HARD,0 days 01:53:38.618000
2023,Canadian Grand Prix,VER,Red Bull Racing,13.0,2.0,MEDIUM,HARD,0 days 01:20:42.269000
2023,Canadian Grand Prix,VER,Red Bull Racing,43.0,3.0,HARD,MEDIUM,0 days 02:01:52.693000
2023,Canadian Grand Prix,GAS,Alpine,11.0,2.0,SOFT,HARD,0 days 01:17:24.486000
2023,Canadian Grand Prix,GAS,Alpine,34.0,3.0,HARD,HARD,0 days 01:50:58.533000
2023,Canadian Grand Prix,PER,Red Bull Racing,38.0,2.0,HARD,MEDIUM,0 days 01:55:48.034000
2023,Canadian Grand Prix,PER,Red Bull Racing,69.0,3.0,MEDIUM,SOFT,0 days 02:35:40.616000
2023,Canadian Grand Prix,ALO,Aston Martin,13.0,2.0,MEDIUM,HARD,0 days 01:20:45.308000
2023,Canadian Grand Prix,ALO,Aston Martin,42.0,3.0,HARD,HARD,0 days 02:00:40.938000
2023,Canadian Grand Prix,LEC,Ferrari,40.0,2.0,MEDIUM,HARD,0 days 01:58:15.764000
2023,Canadian Grand Prix,STR,Aston Martin,12.0,2.0,MEDIUM,HARD,0 days 01:18:58.779000
2023,Canadian Grand Prix,STR,Aston Martin,28.0,3.0,HARD,HARD,0 days 01:43:06.899000
2023,Canadian Grand Prix,MAG,Haas F1 Team,36.0,2.0,HARD,MEDIUM,0 days 01:54:20.517000
2023,Canadian Grand Prix,MAG,Haas F1 Team,54.0,3.0,MEDIUM,MEDIUM,0 days 02:18:03.377000
2023,Canadian Grand Prix,DEV,AlphaTauri,12.0,2.0,MEDIUM,HARD,0 days 01:19:04.699000
2023,Canadian Grand Prix,DEV,AlphaTauri,51.0,3.0,HARD,HARD,0 days 02:14:13.531000
2023,Canadian Grand Prix,TSU,AlphaTauri,2.0,2.0,MEDIUM,HARD,0 days 01:05:17.404000
2023,Canadian Grand Prix,TSU,AlphaTauri,36.0,3.0,HARD,None,0 days 01:53:35.916000
2023,Canadian Grand Prix,ALB,Williams,13.0,2.0,MEDIUM,HARD,0 days 01:20:54.800000
2023,Canadian Grand Prix,ZHO,Alfa Romeo,13.0,2.0,MEDIUM,HARD,0 days 01:20:58.448000
2023,Canadian Grand Prix,ZHO,Alfa Romeo,33.0,3.0,HARD,HARD,0 days 01:49:42.797000
2023,Canadian Grand Prix,HUL,Haas F1 Team,12.0,2.0,MEDIUM,HARD,0 days 01:18:56.151000
2023,Canadian Grand Prix,HUL,Haas F1 Team,32.0,3.0,HARD,HARD,0 days 01:48:19.813000
2023,Canadian Grand Prix,OCO,Alpine,13.0,2.0,MEDIUM,HARD,0 days 01:20:51.417000
2023,Canadian Grand Prix,OCO,Alpine,37.0,3.0,HARD,HARD,0 days 01:54:39.953000
2023,Canadian Grand Prix,NOR,McLaren,13.0,2.0,MEDIUM,HARD,0 days 01:20:53.864000
2023,Canadian Grand Prix,NOR,McLaren,36.0,3.0,HARD,HARD,0 days 01:53:24.789000
2023,Canadian Grand Prix,HAM,Mercedes,13.0,2.0,MEDIUM,HARD,0 days 01:20:44.182000
2023,Canadian Grand Prix,HAM,Mercedes,41.0,3.0,HARD,MEDIUM,0 days 01:59:29.406000
2023,Canadian Grand Prix,SAI,Ferrari,39.0,2.0,MEDIUM,HARD,0 days 01:56:59.951000
2023,Canadian Grand Prix,RUS,Mercedes,13.0,2.0,MEDIUM,HARD,0 days 01:21:49.756000
2023,Canadian Grand Prix,BOT,Alfa Romeo,37.0,2.0,HARD,MEDIUM,0 days 01:54:41.204000
2023,Canadian Grand Prix,PIA,McLaren,13.0,2.0,MEDIUM,HARD,0 days 01:20:52.057000
2023,Canadian Grand Prix,PIA,McLaren,38.0,3.0,HARD,HARD,0 days 01:56:05.108000
2023,Austrian Grand Prix,VER,Red Bull Racing,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:05.295000
2023,Austrian Grand Prix,VER,Red Bull Racing,25.0,3.0,MEDIUM,HARD,0 days 01:33:43.195000
2023,Austrian Grand Prix,VER,Red Bull Racing,50.0,4.0,HARD,MEDIUM,0 days 02:03:00.431000
2023,Austrian Grand Prix,VER,Red Bull Racing,70.0,5.0,MEDIUM,SOFT,0 days 02:26:14.051000
2023,Austrian Grand Prix,GAS,Alpine,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:08.628000
2023,Austrian Grand Prix,GAS,Alpine,15.0,3.0,MEDIUM,HARD,0 days 01:22:10.576000
2023,Austrian Grand Prix,GAS,Alpine,45.0,4.0,HARD,MEDIUM,0 days 01:58:06.477000
2023,Austrian Grand Prix,PER,Red Bull Racing,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:10.204000
2023,Austrian Grand Prix,PER,Red Bull Racing,26.0,3.0,MEDIUM,MEDIUM,0 days 01:35:17.390000
2023,Austrian Grand Prix,PER,Red Bull Racing,51.0,4.0,MEDIUM,HARD,0 days 02:04:35.392000
2023,Austrian Grand Prix,ALO,Aston Martin,3.0,2.0,HARD,HARD,0 days 01:07:07.613000
2023,Austrian Grand Prix,ALO,Aston Martin,16.0,3.0,HARD,MEDIUM,0 days 01:23:19.943000
2023,Austrian Grand Prix,ALO,Aston Martin,45.0,4.0,MEDIUM,MEDIUM,0 days 01:57:45.192000
2023,Austrian Grand Prix,LEC,Ferrari,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:05.869000
2023,Austrian Grand Prix,LEC,Ferrari,16.0,3.0,MEDIUM,MEDIUM,0 days 01:23:09.775000
2023,Austrian Grand Prix,LEC,Ferrari,48.0,4.0,MEDIUM,HARD,0 days 02:00:55.366000
2023,Austrian Grand Prix,STR,Aston Martin,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:08.369000
2023,Austrian Grand Prix,STR,Aston Martin,16.0,3.0,MEDIUM,HARD,0 days 01:23:27.551000
2023,Austrian Grand Prix,STR,Aston Martin,37.0,4.0,HARD,HARD,0 days 01:48:41.359000
2023,Austrian Grand Prix,STR,Aston Martin,55.0,5.0,HARD,MEDIUM,0 days 02:09:57.403000
2023,Austrian Grand Prix,SAR,Williams,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:11.400000
2023,Austrian Grand Prix,SAR,Williams,15.0,3.0,MEDIUM,HARD,0 days 01:22:21.096000
2023,Austrian Grand Prix,SAR,Williams,44.0,4.0,HARD,HARD,0 days 01:57:10.430000
2023,Austrian Grand Prix,MAG,Haas F1 Team,2.0,2.0,HARD,MEDIUM,0 days 01:05:34.184000
2023,Austrian Grand Prix,MAG,Haas F1 Team,3.0,3.0,MEDIUM,HARD,0 days 01:07:12.591000
2023,Austrian Grand Prix,MAG,Haas F1 Team,35.0,4.0,HARD,HARD,0 days 01:46:40.415000
2023,Austrian Grand Prix,DEV,AlphaTauri,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:12.247000
2023,Austrian Grand Prix,DEV,AlphaTauri,13.0,3.0,MEDIUM,HARD,0 days 01:19:32.723000
2023,Austrian Grand Prix,DEV,AlphaTauri,38.0,4.0,HARD,MEDIUM,0 days 01:50:11.491000
2023,Austrian Grand Prix,TSU,AlphaTauri,2.0,2.0,MEDIUM,HARD,0 days 01:05:36.206000
2023,Austrian Grand Prix,TSU,AlphaTauri,3.0,3.0,HARD,HARD,0 days 01:07:12.521000
2023,Austrian Grand Prix,TSU,AlphaTauri,24.0,4.0,HARD,HARD,0 days 01:33:27.158000
2023,Austrian Grand Prix,TSU,AlphaTauri,44.0,5.0,HARD,MEDIUM,0 days 01:57:26.883000
2023,Austrian Grand Prix,ALB,Williams,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:08.858000
2023,Austrian Grand Prix,ALB,Williams,15.0,3.0,MEDIUM,HARD,0 days 01:22:13.051000
2023,Austrian Grand Prix,ALB,Williams,42.0,4.0,HARD,HARD,0 days 01:54:40.305000
2023,Austrian Grand Prix,ZHO,Alfa Romeo,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:10.579000
2023,Austrian Grand Prix,ZHO,Alfa Romeo,9.0,3.0,MEDIUM,HARD,0 days 01:14:43.608000
2023,Austrian Grand Prix,ZHO,Alfa Romeo,39.0,4.0,HARD,HARD,0 days 01:51:19.799000
2023,Austrian Grand Prix,HUL,Haas F1 Team,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:08.038000
2023,Austrian Grand Prix,HUL,Haas F1 Team,12.0,3.0,MEDIUM,HARD,0 days 01:18:12.031000
2023,Austrian Grand Prix,OCO,Alpine,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:09.766000
2023,Austrian Grand Prix,OCO,Alpine,15.0,3.0,MEDIUM,HARD,0 days 01:22:15.449000
2023,Austrian Grand Prix,OCO,Alpine,41.0,4.0,HARD,HARD,0 days 01:53:35.277000
2023,Austrian Grand Prix,NOR,McLaren,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:07.178000
2023,Austrian Grand Prix,NOR,McLaren,15.0,3.0,MEDIUM,HARD,0 days 01:22:03.632000
2023,Austrian Grand Prix,NOR,McLaren,42.0,4.0,HARD,HARD,0 days 01:54:09.170000
2023,Austrian Grand Prix,HAM,Mercedes,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:06.904000
2023,Austrian Grand Prix,HAM,Mercedes,15.0,3.0,MEDIUM,HARD,0 days 01:22:00.088000
2023,Austrian Grand Prix,HAM,Mercedes,43.0,4.0,HARD,MEDIUM,0 days 01:55:27.343000
2023,Austrian Grand Prix,SAI,Ferrari,3.0,2.0,MEDIUM,MEDIUM,0 days 01:07:06.413000
2023,Austrian Grand Prix,SAI,Ferrari,16.0,3.0,MEDIUM,MEDIUM,0 days 01:23:15.561000
