year,era,round,race_name,team,driver,teammate,pair,lap_number,lap_time_s,compound,tyre_life,stint,position
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,57.0,70.778,HARD,19.0,3.0,9.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,58.0,71.01,HARD,20.0,3.0,9.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,59.0,71.329,HARD,21.0,3.0,9.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,60.0,71.114,HARD,22.0,3.0,9.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,61.0,71.276,HARD,23.0,3.0,9.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,62.0,71.148,HARD,24.0,3.0,9.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,64.0,71.252,HARD,26.0,3.0,9.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,67.0,71.116,HARD,29.0,3.0,8.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,68.0,70.945,HARD,30.0,3.0,8.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,69.0,70.808,HARD,31.0,3.0,8.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,70.0,71.145,HARD,32.0,3.0,8.0
2024,2022-2024,11,Austrian Grand Prix,Haas F1 Team,MAG,HUL,HUL-MAG,71.0,71.388,HARD,33.0,3.0,8.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,2.0,72.859,MEDIUM,2.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,3.0,72.113,MEDIUM,3.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,4.0,71.571,MEDIUM,4.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,5.0,72.185,MEDIUM,5.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,6.0,71.672,MEDIUM,6.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,7.0,71.773,MEDIUM,7.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,8.0,71.941,MEDIUM,8.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,9.0,71.671,MEDIUM,9.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,10.0,71.756,MEDIUM,10.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,11.0,71.821,MEDIUM,11.0,1.0,15.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,12.0,71.965,MEDIUM,12.0,1.0,13.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,13.0,72.069,MEDIUM,13.0,1.0,12.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,14.0,72.12,MEDIUM,14.0,1.0,12.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,15.0,72.191,MEDIUM,15.0,1.0,12.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,16.0,72.754,MEDIUM,16.0,1.0,12.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,17.0,72.437,MEDIUM,17.0,1.0,12.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,18.0,72.538,MEDIUM,18.0,1.0,12.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,21.0,71.308,HARD,2.0,2.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,22.0,71.777,HARD,3.0,2.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,23.0,71.607,HARD,4.0,2.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,24.0,71.358,HARD,5.0,2.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,25.0,71.562,HARD,6.0,2.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,26.0,71.128,HARD,7.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,27.0,71.533,HARD,8.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,28.0,71.642,HARD,9.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,29.0,71.633,HARD,10.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,30.0,71.569,HARD,11.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,31.0,71.37,HARD,12.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,32.0,71.459,HARD,13.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,33.0,71.432,HARD,14.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,34.0,71.604,HARD,15.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,35.0,71.653,HARD,16.0,2.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,36.0,71.815,HARD,17.0,2.0,16.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,37.0,71.797,HARD,18.0,2.0,16.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,38.0,71.921,HARD,19.0,2.0,15.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,39.0,72.135,HARD,20.0,2.0,13.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,40.0,72.199,HARD,21.0,2.0,12.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,41.0,72.103,HARD,22.0,2.0,12.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,44.0,71.193,HARD,2.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,45.0,71.074,HARD,3.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,46.0,71.958,HARD,4.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,47.0,70.711,HARD,5.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,48.0,70.449,HARD,6.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,49.0,70.726,HARD,7.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,50.0,70.736,HARD,8.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,51.0,71.229,HARD,9.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,52.0,72.04,HARD,10.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,53.0,71.0,HARD,11.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,54.0,70.902,HARD,12.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,55.0,70.536,HARD,13.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,56.0,71.177,HARD,14.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,57.0,71.473,HARD,15.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,58.0,72.808,HARD,16.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,59.0,73.607,HARD,17.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,60.0,70.778,HARD,18.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,61.0,71.21,HARD,19.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,62.0,71.356,HARD,20.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,64.0,71.574,HARD,22.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,66.0,71.464,HARD,24.0,3.0,16.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,67.0,71.11,HARD,25.0,3.0,16.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,68.0,71.085,HARD,26.0,3.0,16.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,69.0,71.174,HARD,27.0,3.0,16.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,BOT,ZHO,BOT-ZHO,70.0,71.022,HARD,28.0,3.0,16.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,2.0,71.66,HARD,2.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,3.0,71.793,HARD,3.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,4.0,72.269,HARD,4.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,5.0,71.779,HARD,5.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,6.0,71.973,HARD,6.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,7.0,72.045,HARD,7.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,8.0,72.089,HARD,8.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,9.0,72.16,HARD,9.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,10.0,72.335,HARD,10.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,11.0,72.068,HARD,11.0,1.0,16.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,12.0,72.397,HARD,12.0,1.0,14.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,13.0,72.211,HARD,13.0,1.0,13.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,14.0,72.337,HARD,14.0,1.0,13.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,15.0,72.239,HARD,15.0,1.0,13.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,16.0,72.441,HARD,16.0,1.0,13.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,17.0,72.852,HARD,17.0,1.0,13.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,18.0,73.866,HARD,18.0,1.0,15.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,19.0,72.597,HARD,19.0,1.0,15.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,21.0,73.624,HARD,21.0,1.0,15.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,22.0,73.307,HARD,22.0,1.0,15.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,23.0,72.674,HARD,23.0,1.0,15.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,24.0,72.726,HARD,24.0,1.0,15.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,25.0,74.091,HARD,25.0,1.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,26.0,73.839,HARD,26.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,27.0,72.905,HARD,27.0,1.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,30.0,70.915,MEDIUM,2.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,31.0,70.713,MEDIUM,3.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,32.0,72.217,MEDIUM,4.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,33.0,70.748,MEDIUM,5.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,34.0,71.224,MEDIUM,6.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,35.0,71.692,MEDIUM,7.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,36.0,72.638,MEDIUM,8.0,2.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,37.0,72.234,MEDIUM,9.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,38.0,72.77,MEDIUM,10.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,39.0,70.987,MEDIUM,11.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,40.0,71.298,MEDIUM,12.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,41.0,74.79,MEDIUM,13.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,42.0,71.54,MEDIUM,14.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,43.0,71.821,MEDIUM,15.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,44.0,71.336,MEDIUM,16.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,45.0,71.291,MEDIUM,17.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,46.0,71.231,MEDIUM,18.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,47.0,71.714,MEDIUM,19.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,48.0,71.663,MEDIUM,20.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,49.0,71.385,MEDIUM,21.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,50.0,73.529,MEDIUM,22.0,2.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,53.0,70.726,HARD,2.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,54.0,70.47,HARD,3.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,55.0,70.809,HARD,4.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,56.0,71.042,HARD,5.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,57.0,71.155,HARD,6.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,58.0,71.225,HARD,7.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,59.0,70.977,HARD,8.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,60.0,70.765,HARD,9.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,61.0,70.976,HARD,10.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,63.0,71.171,HARD,12.0,3.0,19.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,66.0,71.016,HARD,15.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,67.0,70.958,HARD,16.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,68.0,71.114,HARD,17.0,3.0,18.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,69.0,70.769,HARD,18.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,Kick Sauber,ZHO,BOT,BOT-ZHO,70.0,70.777,HARD,19.0,3.0,17.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,2.0,69.813,MEDIUM,2.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,3.0,70.528,MEDIUM,3.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,4.0,70.389,MEDIUM,4.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,5.0,70.424,MEDIUM,5.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,6.0,70.329,MEDIUM,6.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,7.0,70.539,MEDIUM,7.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,8.0,70.512,MEDIUM,8.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,9.0,70.446,MEDIUM,9.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,11.0,70.844,MEDIUM,11.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,12.0,70.885,MEDIUM,12.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,13.0,71.064,MEDIUM,13.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,14.0,71.103,MEDIUM,14.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,15.0,71.004,MEDIUM,15.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,16.0,71.333,MEDIUM,16.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,17.0,71.149,MEDIUM,17.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,18.0,71.258,MEDIUM,18.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,19.0,71.658,MEDIUM,19.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,20.0,71.288,MEDIUM,20.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,21.0,71.407,MEDIUM,21.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,22.0,71.229,MEDIUM,22.0,1.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,25.0,69.434,HARD,2.0,2.0,3.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,26.0,69.692,HARD,3.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,27.0,69.68,HARD,4.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,28.0,69.716,HARD,5.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,29.0,69.604,HARD,6.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,30.0,69.851,HARD,7.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,31.0,70.1,HARD,8.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,32.0,69.919,HARD,9.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,33.0,69.4,HARD,10.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,34.0,69.755,HARD,11.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,35.0,69.908,HARD,12.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,36.0,70.106,HARD,13.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,37.0,69.883,HARD,14.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,38.0,70.161,HARD,15.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,39.0,70.388,HARD,16.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,40.0,70.102,HARD,17.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,41.0,70.441,HARD,18.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,42.0,70.47,HARD,19.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,43.0,70.141,HARD,20.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,44.0,70.777,HARD,21.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,45.0,70.171,HARD,22.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,46.0,70.411,HARD,23.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,47.0,70.73,HARD,24.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,48.0,70.774,HARD,25.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,49.0,70.444,HARD,26.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,50.0,70.546,HARD,27.0,2.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,53.0,68.016,MEDIUM,2.0,3.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,54.0,68.429,MEDIUM,3.0,3.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,55.0,69.348,MEDIUM,4.0,3.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,57.0,68.751,MEDIUM,6.0,3.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,58.0,69.161,MEDIUM,7.0,3.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,60.0,69.356,MEDIUM,9.0,3.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,61.0,70.037,MEDIUM,10.0,3.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,62.0,69.509,MEDIUM,11.0,3.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,NOR,PIA,NOR-PIA,63.0,70.234,MEDIUM,12.0,3.0,2.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,PIA,NOR,NOR-PIA,2.0,70.541,MEDIUM,2.0,1.0,7.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,PIA,NOR,NOR-PIA,3.0,70.743,MEDIUM,3.0,1.0,7.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,PIA,NOR,NOR-PIA,4.0,70.81,MEDIUM,4.0,1.0,7.0
2024,2022-2024,11,Austrian Grand Prix,McLaren,PIA,NOR,NOR-PIA,5.0,70.607,MEDIUM,5.0,1.0,7.0
